equipment_type,equipment_name,brand,age,condition,usage_frequency,fuel_type,horsepower,maintenance_score,location,demand_level,rental_duration_preference,fuel_efficiency,technology_level,weather_dependency,seasonal_demand_multiplier,rental_price_per_day
Seed Drill,Mower Model 13,Brand D,2,Good,231,Electric,99,0.7908027901355656,Urban,0.34396638769581744,Short-Term,7.7708929169831205,Intermediate,Medium,1.2,1069.94
Sprayer,Manure Spreader Model 48,Brand D,6,Good,184,Hybrid,437,0.43515765309558796,Suburban,0.7723794553820329,Long-Term,9.203790411781048,Intermediate,Low,0.9,2650.14
Sprayer,Manure Spreader Model 35,Brand A,14,Poor,142,Electric,249,0.5788098576663248,Suburban,0.1462342707600448,Short-Term,6.08148515403096,Basic,High,0.9,852.95
Combine Harvester,Seed Drill Model 41,Brand B,1,Fair,298,Hybrid,177,0.6168900549878398,Urban,0.4391712700596414,Short-Term,9.496491983508824,Basic,Low,1.2,1742.32
Manure Spreader,Harrow Model 7,Brand C,13,Poor,59,Hybrid,204,0.025380345663916892,Suburban,0.4800044065757806,Long-Term,5.149289416949491,Intermediate,Low,1.0,962.14
Seed Drill,Manure Spreader Model 21,Brand C,6,Good,180,Diesel,378,0.41756271988021254,Urban,0.11598287130950902,Long-Term,14.055819605200671,Intermediate,High,1.2,1960.58
Sprayer,Harrow Model 20,Brand D,3,Good,181,Electric,266,0.019988442713948174,Suburban,0.9647968217820275,Short-Term,11.900355676244846,Intermediate,Medium,0.9,2764.11
Combine Harvester,Sprayer Model 25,Brand D,14,Good,247,Hybrid,224,0.28946453185580456,Urban,0.7296431286744426,Long-Term,14.947356028632553,Basic,High,1.2,1017.99
Manure Spreader,Mower Model 9,Brand B,11,Good,40,Electric,325,0.7875488471002832,Rural,0.7537392361263406,Short-Term,5.711138053600485,Intermediate,Low,1.0,4800.62
Manure Spreader,Combine Harvester Model 42,Brand B,6,Good,187,Diesel,71,0.6223412322933697,Rural,0.15852334058927675,Short-Term,14.128453873237136,Basic,Medium,1.0,418.37
Cultivator,Tractor Model 22,Brand A,12,Fair,176,Electric,131,0.6293020569783394,Rural,0.21459552120129366,Short-Term,9.139922641598407,Advanced,Low,1.1,776.59
Seed Drill,Cultivator Model 33,Brand D,8,Fair,21,Electric,130,0.7627726856254815,Urban,0.5229822481566626,Long-Term,8.39026846744326,Basic,Medium,1.2,1010.94
Tractor,Seed Drill Model 30,Brand B,3,Fair,231,Hybrid,308,0.9060609748078522,Suburban,0.7655379693520626,Short-Term,10.295171525591176,Basic,High,1.3,3548.18
Manure Spreader,Harrow Model 41,Brand B,9,Fair,199,Electric,491,0.7278931700182326,Suburban,0.6701658289996638,Long-Term,9.399916162109662,Intermediate,Low,1.0,2236.79
Seed Drill,Harrow Model 11,Brand B,9,Poor,136,Electric,381,0.026652141622199976,Rural,0.5595449409243584,Short-Term,10.308269756854767,Basic,Low,1.2,2259.41
Plough,Harrow Model 47,Brand D,13,Good,283,Electric,499,0.6315724223212243,Rural,0.21074545208968543,Short-Term,11.48752295507775,Basic,Medium,1.0,1899.25
Manure Spreader,Cultivator Model 19,Brand D,11,Poor,89,Hybrid,312,0.9572796518691004,Suburban,0.7733749943148913,Short-Term,8.326131583536457,Basic,Medium,1.0,1634.42
Cultivator,Mower Model 26,Brand A,1,Good,86,Electric,334,0.3666898489825303,Urban,0.5026122627203262,Short-Term,11.818461138163148,Advanced,High,1.1,8677.98
Seed Drill,Mower Model 41,Brand B,4,Poor,223,Diesel,286,0.9111062534697002,Urban,0.1725387200602454,Short-Term,7.007572104931144,Basic,Medium,1.2,1576.34
Sprayer,Manure Spreader Model 31,Brand A,13,Fair,12,Electric,205,0.7605125146658297,Suburban,0.9575354169583395,Long-Term,5.412069071051638,Intermediate,Low,0.9,2038.65
Combine Harvester,Mower Model 31,Brand A,7,Good,125,Diesel,396,0.14910963217506024,Suburban,0.2485912600483804,Short-Term,12.427821235887539,Intermediate,High,1.2,4586.15
Plough,Plough Model 19,Brand D,13,Fair,36,Diesel,181,0.5847069137613772,Urban,0.6179421144005312,Short-Term,7.400277448525069,Advanced,Low,1.0,1754.44
Cultivator,Harrow Model 42,Brand B,10,Good,251,Electric,351,0.5447593498761766,Suburban,0.7887617237917438,Short-Term,12.063293524628449,Basic,Low,1.1,2622.08
Combine Harvester,Combine Harvester Model 9,Brand A,7,New,129,Electric,283,0.7998982504219914,Rural,0.07426593145830696,Short-Term,11.521403846033131,Advanced,Low,1.2,4174.35
Sprayer,Tractor Model 10,Brand A,8,Fair,49,Electric,422,0.3372616016687361,Urban,0.29868978568528326,Long-Term,9.225676181142887,Basic,Medium,0.9,2528.99
Harrow,Combine Harvester Model 4,Brand B,4,Fair,277,Hybrid,335,0.8450498539062009,Urban,0.9991367410878262,Short-Term,14.41388912761072,Basic,Low,1.0,2901.52
Combine Harvester,Tractor Model 11,Brand C,5,Good,255,Hybrid,329,0.9617937331413029,Suburban,0.0073893063816956595,Short-Term,13.710515388287552,Advanced,High,1.2,2584.78
Combine Harvester,Seed Drill Model 3,Brand A,8,Good,20,Hybrid,196,0.2540735716821291,Urban,0.2635286968120294,Short-Term,9.205276777762853,Intermediate,Low,1.2,3254.5
Harrow,Mower Model 2,Brand A,6,Good,53,Electric,496,0.45557232026411176,Rural,0.03586990672101764,Short-Term,11.333186703799331,Advanced,High,1.0,6721.97
Seed Drill,Combine Harvester Model 10,Brand A,4,Fair,144,Diesel,356,0.8653100585985064,Suburban,0.18205891458315948,Short-Term,11.97567732808377,Basic,High,1.2,3044.78
Plough,Plough Model 12,Brand B,5,New,280,Electric,475,0.5881757354614975,Rural,0.7526200139146223,Short-Term,7.36733756283436,Basic,High,1.0,6506.74
Plough,Seed Drill Model 36,Brand D,14,Fair,130,Diesel,408,0.8823825791641816,Suburban,0.489674286493913,Short-Term,8.578854652301882,Intermediate,High,1.0,2151.43
Combine Harvester,Seed Drill Model 1,Brand B,5,Good,123,Electric,286,0.2081238197283406,Rural,0.9756896346076931,Short-Term,7.810121704338913,Intermediate,Medium,1.2,6132.17
Sprayer,Tractor Model 2,Brand C,6,Good,199,Diesel,235,0.4015754123041746,Urban,0.6318386332496805,Long-Term,10.541209324123493,Intermediate,High,0.9,1419.53
Harrow,Harrow Model 25,Brand A,2,Poor,37,Hybrid,373,0.03601165126081707,Suburban,0.758724746626278,Short-Term,11.092218526530075,Intermediate,Medium,1.0,5754.29
Mower,Cultivator Model 20,Brand D,9,Fair,201,Hybrid,389,0.10271026533099104,Urban,0.7790549028105462,Short-Term,6.364870343713006,Intermediate,High,0.8,1746.22
Mower,Tractor Model 25,Brand B,1,Fair,117,Electric,76,0.42413065442853815,Rural,0.3402150857930629,Short-Term,12.209489287186786,Advanced,Medium,0.8,776.41
Seed Drill,Mower Model 44,Brand C,6,Poor,27,Electric,218,0.11653127759464144,Rural,0.7581912570505791,Short-Term,14.976939173455579,Intermediate,High,1.2,2480.63
Harrow,Manure Spreader Model 45,Brand A,8,Fair,112,Electric,365,0.5861262743363324,Rural,0.8152650739148039,Short-Term,7.770423233665112,Intermediate,Medium,1.0,4103.51
Combine Harvester,Plough Model 32,Brand B,2,Good,27,Hybrid,371,0.8140177932701268,Rural,0.006694687668205801,Long-Term,6.666450343729592,Advanced,High,1.2,6153.32
Plough,Seed Drill Model 28,Brand C,2,Fair,254,Hybrid,213,0.8209174725528163,Suburban,0.54526063002896,Short-Term,6.791488789449966,Intermediate,Medium,1.0,1872.5
Plough,Manure Spreader Model 16,Brand B,7,New,107,Hybrid,88,0.5149585774119891,Suburban,0.9140252590238652,Short-Term,13.556827219562468,Basic,Low,1.0,1423.27
Plough,Mower Model 29,Brand D,7,Good,132,Diesel,345,0.09703314259050466,Suburban,0.7074271085167808,Long-Term,7.473575809255605,Basic,Low,1.0,2495.81
Sprayer,Sprayer Model 7,Brand D,1,Fair,187,Hybrid,144,0.23169315102091692,Suburban,0.07625958186842885,Short-Term,14.002146311488735,Intermediate,Medium,0.9,651.69
Tractor,Cultivator Model 11,Brand D,4,Fair,132,Electric,345,0.9424524737398997,Urban,0.045290602051095585,Short-Term,13.114675261499787,Intermediate,High,1.3,2400.37
Manure Spreader,Seed Drill Model 40,Brand A,8,Good,54,Electric,251,0.11841647638456887,Rural,0.6055103123603341,Short-Term,10.393901842571378,Basic,Medium,1.0,3531.95
Manure Spreader,Mower Model 49,Brand A,12,Poor,118,Diesel,51,0.2811563819232231,Urban,0.021657216575770466,Short-Term,7.077667601366393,Advanced,Low,1.0,244.52
Mower,Tractor Model 45,Brand B,11,Good,40,Hybrid,215,0.754932092966652,Suburban,0.6895048545684882,Short-Term,10.125572926293012,Advanced,High,0.8,2657.39
Manure Spreader,Sprayer Model 11,Brand A,7,Fair,245,Hybrid,277,0.198500286380088,Suburban,0.39875747465152434,Long-Term,10.411465863853397,Basic,Low,1.0,1213.9
Sprayer,Plough Model 42,Brand D,8,Good,298,Electric,413,0.4804615561038569,Rural,0.08507237195009587,Long-Term,12.015643832726473,Advanced,Low,0.9,1467.28
Seed Drill,Sprayer Model 24,Brand D,13,Good,275,Electric,108,0.3552205059565251,Urban,0.9891422412596835,Short-Term,13.523283145747323,Intermediate,Medium,1.2,854.03
Combine Harvester,Manure Spreader Model 40,Brand A,11,Good,124,Diesel,104,0.26781266707110873,Suburban,0.615024875415805,Long-Term,9.372988508551419,Basic,Low,1.2,873.18
Combine Harvester,Harrow Model 32,Brand B,4,Good,122,Hybrid,208,0.03954320774985698,Suburban,0.49092971266530205,Long-Term,13.71385026764934,Advanced,Medium,1.2,2833.65
Combine Harvester,Manure Spreader Model 27,Brand B,14,New,156,Electric,215,0.22602856222079093,Suburban,0.2444808158411791,Long-Term,10.174540886663848,Intermediate,High,1.2,1496.35
Seed Drill,Mower Model 6,Brand B,14,Fair,100,Hybrid,464,0.7151914844698266,Urban,0.24427063836990903,Short-Term,5.9586898917674045,Intermediate,Medium,1.2,3552.24
Harrow,Manure Spreader Model 38,Brand B,7,Fair,237,Electric,376,0.3766010446266984,Urban,0.7982314172160665,Short-Term,6.7127056950115,Intermediate,High,1.0,3060.41
Seed Drill,Cultivator Model 11,Brand D,2,Poor,47,Hybrid,437,0.6453824829938348,Rural,0.1138402513265353,Long-Term,13.526197261617781,Basic,Low,1.2,2413.7
Harrow,Tractor Model 39,Brand B,11,Good,208,Hybrid,190,0.9786004927293532,Urban,0.8687416811331604,Long-Term,10.522475849238653,Advanced,High,1.0,1356.57
Mower,Sprayer Model 25,Brand D,10,Fair,219,Hybrid,471,0.6346601520877302,Suburban,0.2092521537228791,Short-Term,10.96879096776637,Advanced,High,0.8,1411.5
Plough,Sprayer Model 12,Brand D,6,Good,113,Diesel,334,0.6771880114541843,Suburban,0.4610528698144829,Short-Term,9.147919873978733,Basic,Low,1.0,3108.58
Sprayer,Plough Model 21,Brand A,2,Good,117,Electric,74,0.9131614916171586,Rural,0.941639472264264,Short-Term,9.619622735583931,Intermediate,High,0.9,1514.51
Mower,Plough Model 1,Brand B,10,Poor,19,Electric,360,0.3992003901171426,Urban,0.17719554814408667,Long-Term,11.486738728013998,Basic,Low,0.8,1080.48
Tractor,Harrow Model 25,Brand A,14,Good,118,Hybrid,353,0.980418627425562,Rural,0.7482574138509693,Short-Term,14.555088237211969,Intermediate,Low,1.3,4689.74
Sprayer,Plough Model 25,Brand B,10,Fair,215,Diesel,249,0.8619746492801252,Suburban,0.5095183178503055,Long-Term,10.624801685665274,Basic,High,0.9,744.11
Sprayer,Plough Model 30,Brand B,8,Poor,194,Hybrid,160,0.3311394396387132,Rural,0.3194290808327015,Short-Term,14.763455438150391,Advanced,Medium,0.9,619.45
Manure Spreader,Seed Drill Model 28,Brand A,14,Good,272,Hybrid,358,0.6527563193771555,Rural,0.9024011080441441,Long-Term,11.40234078775342,Basic,Low,1.0,2144.74
Cultivator,Tractor Model 37,Brand D,5,Good,11,Hybrid,118,0.7928111221588143,Urban,0.2697161438282687,Long-Term,13.550378477252757,Intermediate,Low,1.1,1190.76
Tractor,Tractor Model 14,Brand C,2,Fair,265,Hybrid,435,0.12711314137058383,Rural,0.6693241663908905,Short-Term,11.364465517800838,Intermediate,Medium,1.3,4908.92
Harrow,Sprayer Model 4,Brand C,11,New,45,Electric,488,0.826727084332452,Rural,0.0931027753817325,Long-Term,14.216395108771556,Advanced,High,1.0,3757.73
Tractor,Manure Spreader Model 13,Brand A,1,Fair,46,Hybrid,240,0.7737412076974391,Suburban,0.10788733086571378,Short-Term,6.570552533545398,Basic,Medium,1.3,3974.54
Sprayer,Manure Spreader Model 48,Brand C,3,Good,264,Electric,63,0.7393587362312593,Suburban,0.8927007158753554,Long-Term,12.42221331515589,Basic,Medium,0.9,468.72
Seed Drill,Combine Harvester Model 12,Brand A,5,Good,89,Electric,115,0.5705870712611564,Urban,0.7915624849381345,Long-Term,10.51335114014177,Basic,Medium,1.2,1798.5
Combine Harvester,Sprayer Model 26,Brand B,13,Good,111,Electric,483,0.3335512391601725,Suburban,0.22461207781967685,Short-Term,11.70783042260327,Intermediate,High,1.2,4156.16
Plough,Tractor Model 39,Brand D,1,Poor,154,Electric,80,0.85713612257612,Suburban,0.36514742918072296,Short-Term,13.419157596103764,Intermediate,Low,1.0,464.66
Combine Harvester,Sprayer Model 47,Brand B,8,Fair,117,Hybrid,427,0.7740896016652821,Urban,0.2159014664883152,Long-Term,7.453583906202235,Basic,Low,1.2,2378.31
Harrow,Plough Model 35,Brand D,8,Poor,78,Diesel,60,0.010617296250345132,Suburban,0.103993604489247,Long-Term,13.138723994618452,Advanced,Medium,1.0,215.89
Tractor,Combine Harvester Model 40,Brand D,13,Poor,113,Electric,100,0.9834693827269136,Rural,0.27221790464568196,Short-Term,14.576246870936052,Advanced,High,1.3,509.75
Tractor,Harrow Model 46,Brand D,10,New,142,Diesel,456,0.2734340009096832,Rural,0.034346206451550176,Long-Term,12.166781217080345,Basic,Medium,1.3,2177.17
Mower,Mower Model 24,Brand B,12,New,20,Diesel,419,0.9572087579079958,Suburban,0.06791358853578133,Short-Term,6.259090677051216,Basic,High,0.8,3600.28
Seed Drill,Harrow Model 25,Brand C,14,Poor,39,Diesel,128,0.2747393111965356,Urban,0.8861514650271304,Long-Term,10.140170765448548,Intermediate,Medium,1.2,894.08
Seed Drill,Plough Model 28,Brand C,6,Good,123,Hybrid,442,0.9535764608709767,Urban,0.5257694053312248,Short-Term,6.844174758170776,Intermediate,Medium,1.2,6324.83
Tractor,Plough Model 41,Brand A,1,Good,226,Diesel,243,0.6652419212033198,Rural,0.38738118588675685,Long-Term,7.3905067377088765,Basic,Low,1.3,2838.82
Cultivator,Seed Drill Model 14,Brand D,11,Good,162,Electric,398,0.06886800859775533,Suburban,0.6526187945230486,Short-Term,14.880182583773275,Basic,High,1.1,2353.01
Harrow,Sprayer Model 36,Brand C,4,Good,47,Hybrid,439,0.42810636465238117,Suburban,0.8839991417582738,Long-Term,13.002248377396858,Intermediate,Medium,1.0,6437.14
Cultivator,Cultivator Model 35,Brand A,10,Poor,85,Electric,314,0.10183977742409567,Suburban,0.36900926158566527,Long-Term,14.761926751050165,Basic,Medium,1.1,1240.57
Combine Harvester,Seed Drill Model 7,Brand A,6,Poor,147,Hybrid,287,0.5537686979097806,Urban,0.4333105410117909,Short-Term,13.199819993535131,Intermediate,Low,1.2,2141.88
Mower,Cultivator Model 47,Brand A,8,New,112,Electric,305,0.5222691394491065,Urban,0.766582563373169,Short-Term,13.493304747559975,Intermediate,High,0.8,3961.82
Plough,Tractor Model 25,Brand A,13,Good,269,Electric,360,0.21490369931849085,Suburban,0.954391480624693,Long-Term,12.680778229840966,Intermediate,Low,1.0,2373.12
Sprayer,Mower Model 12,Brand C,2,Fair,202,Electric,183,0.9212005506367382,Rural,0.8542759628011498,Short-Term,6.1524584965866485,Basic,Low,0.9,1598.45
Cultivator,Mower Model 43,Brand A,11,Fair,59,Hybrid,268,0.6210669819000215,Rural,0.996268511263264,Short-Term,5.6366003755995955,Intermediate,Low,1.1,3823.66
Combine Harvester,Combine Harvester Model 50,Brand B,6,Good,166,Hybrid,210,0.7641828608226997,Rural,0.6503706303998873,Short-Term,10.267624637922054,Intermediate,Medium,1.2,2750.79
Plough,Tractor Model 48,Brand D,12,Fair,243,Hybrid,308,0.5669405394041938,Urban,0.2439192667139375,Long-Term,13.03831943234279,Intermediate,Low,1.0,721.4
Manure Spreader,Harrow Model 21,Brand B,5,Fair,145,Electric,250,0.7671638113757459,Rural,0.3517378160754955,Long-Term,11.268520105315515,Intermediate,Low,1.0,1459.26
Plough,Seed Drill Model 49,Brand B,6,Fair,114,Diesel,451,0.25278713251037954,Rural,0.291954537839043,Long-Term,12.509676283321387,Intermediate,Low,1.0,2611.01
Combine Harvester,Manure Spreader Model 15,Brand C,8,Fair,68,Hybrid,176,0.8824394811222044,Rural,0.6558300153832097,Short-Term,5.793141653222973,Basic,Low,1.2,1999.09
Mower,Plough Model 17,Brand B,6,Good,292,Diesel,444,0.8199390494034436,Urban,0.5689990883806904,Long-Term,9.961567067299914,Intermediate,Medium,0.8,2550.98
Plough,Plough Model 9,Brand B,7,Good,51,Hybrid,389,0.8249335005545883,Urban,0.9052060830585315,Short-Term,11.365055471725892,Intermediate,Medium,1.0,7023.73
Harrow,Plough Model 8,Brand A,1,Good,36,Electric,143,0.7693003647078391,Suburban,0.39183360135237677,Short-Term,14.64413222815521,Basic,Low,1.0,2671.51
Cultivator,Manure Spreader Model 49,Brand C,2,Good,48,Electric,117,0.09081798992433843,Suburban,0.7418232091596875,Short-Term,6.233339852963507,Intermediate,Low,1.1,2984.62
Tractor,Manure Spreader Model 17,Brand A,3,Fair,180,Electric,366,0.9519181191287793,Urban,0.799815211755239,Long-Term,8.459613263960804,Intermediate,High,1.3,4066.18
Manure Spreader,Harrow Model 2,Brand A,7,Poor,133,Diesel,106,0.867978742239393,Urban,0.391810283205133,Short-Term,14.00108503724289,Intermediate,Low,1.0,621.76
Manure Spreader,Seed Drill Model 4,Brand B,2,Good,238,Diesel,150,0.2906989954974868,Rural,0.43678475077194456,Long-Term,12.80360496655431,Advanced,Medium,1.0,1413.82
Cultivator,Cultivator Model 14,Brand B,4,Poor,275,Hybrid,310,0.6026261775479727,Suburban,0.5761393566191859,Short-Term,7.895771442882054,Basic,Medium,1.1,2070.06
Seed Drill,Harrow Model 10,Brand B,8,Poor,153,Electric,248,0.33129068627597225,Urban,0.32662766728322257,Short-Term,14.785723993104511,Basic,High,1.2,1149.62
Tractor,Cultivator Model 8,Brand B,5,Good,84,Diesel,100,0.7210205532779448,Urban,0.3837907182136189,Short-Term,12.570261907022893,Advanced,High,1.3,2028.93
Plough,Seed Drill Model 50,Brand B,2,Poor,87,Diesel,91,0.35127876421100745,Suburban,0.6213651287195943,Long-Term,8.746194822814314,Intermediate,High,1.0,790.31
Sprayer,Manure Spreader Model 5,Brand A,2,Fair,33,Electric,250,0.8288699997974135,Urban,0.5857265886822989,Long-Term,11.601196898590857,Intermediate,Low,0.9,3022.89
Tractor,Plough Model 34,Brand A,4,Good,281,Hybrid,84,0.4468333651901454,Urban,0.2182487633525506,Short-Term,10.259572363731298,Intermediate,Low,1.3,1006.22
Seed Drill,Mower Model 42,Brand B,13,Fair,76,Hybrid,378,0.8803279127415115,Suburban,0.6606056522307234,Short-Term,14.232453305303958,Basic,Medium,1.2,3242.79
Plough,Seed Drill Model 20,Brand C,8,Good,257,Electric,85,0.4942045716506076,Urban,0.554737140448384,Short-Term,9.067070664327106,Intermediate,High,1.0,639.71
Tractor,Cultivator Model 34,Brand C,13,Good,106,Electric,56,0.6093379238291948,Rural,0.6779344363873832,Short-Term,12.320162180010897,Basic,Medium,1.3,595.13
Harrow,Seed Drill Model 4,Brand D,13,Fair,144,Hybrid,169,0.6626835493236972,Urban,0.5656078634856376,Short-Term,11.673214620534438,Basic,Medium,1.0,752.53
Manure Spreader,Harrow Model 30,Brand A,10,Good,75,Hybrid,446,0.08594579304499805,Suburban,0.7684316408281457,Short-Term,7.787842837086549,Basic,Low,1.0,5653.84
Harrow,Seed Drill Model 29,Brand A,6,Good,207,Electric,361,0.5945764379601173,Urban,0.06283461419045144,Short-Term,11.645100210809943,Basic,Medium,1.0,2244.17
Mower,Plough Model 46,Brand A,11,New,91,Electric,195,0.21958171864827336,Suburban,0.03441592104916025,Short-Term,5.881148473630776,Intermediate,Medium,0.8,1557.66
Tractor,Combine Harvester Model 11,Brand D,7,Fair,264,Electric,409,0.353734264383079,Urban,0.8849316208138776,Short-Term,8.423734766000106,Intermediate,Low,1.3,3592.4
Cultivator,Cultivator Model 35,Brand B,14,Good,232,Electric,82,0.7972409178296936,Rural,0.9207245548329364,Long-Term,13.037610324522365,Intermediate,High,1.1,531.62
Combine Harvester,Mower Model 7,Brand D,10,Good,258,Electric,367,0.7912137140178538,Rural,0.06605860897863625,Short-Term,12.17610670006686,Advanced,Low,1.2,1891.44
Cultivator,Harrow Model 27,Brand B,11,Fair,207,Electric,381,0.4929290113745002,Urban,0.23800252816336553,Short-Term,6.729897158815891,Basic,Low,1.1,1641.76
Combine Harvester,Manure Spreader Model 11,Brand B,9,Poor,74,Diesel,395,0.19477076648670988,Urban,0.02416692844421109,Short-Term,12.001356976430273,Basic,Medium,1.2,1888.18
Plough,Cultivator Model 7,Brand A,4,Good,185,Electric,98,0.40291260135760454,Urban,0.16402676987653075,Short-Term,13.395594930065492,Basic,High,1.0,734.94
Mower,Tractor Model 28,Brand D,7,Fair,89,Diesel,142,0.9172774983361828,Suburban,0.07494231653802708,Short-Term,7.74390520871464,Basic,Low,0.8,609.71
Tractor,Sprayer Model 42,Brand B,10,Good,49,Electric,120,0.7849755889944886,Urban,0.5782989230653149,Short-Term,7.097996880400404,Intermediate,High,1.3,1964.84
Sprayer,Mower Model 40,Brand D,5,Good,194,Hybrid,314,0.8321794612323528,Urban,0.22171090166185103,Short-Term,12.32702749146546,Basic,Low,0.9,1599.85
Combine Harvester,Manure Spreader Model 35,Brand C,14,Good,239,Diesel,155,0.008143795883160942,Rural,0.5957427484839494,Short-Term,5.992639901281278,Intermediate,Low,1.2,1269.56
Seed Drill,Sprayer Model 33,Brand D,8,Fair,173,Hybrid,174,0.3195880462095311,Suburban,0.8538458364888967,Short-Term,7.755841776486393,Basic,Medium,1.2,1240.79
Harrow,Combine Harvester Model 31,Brand C,12,Good,103,Electric,282,0.5936673590563517,Suburban,0.5052769199637608,Short-Term,12.248485885873592,Advanced,High,1.0,2723.75
Manure Spreader,Cultivator Model 19,Brand A,3,Poor,138,Hybrid,490,0.22428109647509153,Suburban,0.8505574350972971,Short-Term,6.811403764362129,Intermediate,Low,1.0,5653.95
Harrow,Cultivator Model 12,Brand A,2,Good,267,Hybrid,163,0.1392457892711163,Suburban,0.8174196041772203,Long-Term,10.105657188209758,Intermediate,Low,1.0,1896.42
Combine Harvester,Manure Spreader Model 25,Brand C,7,Good,28,Electric,150,0.8049896121721108,Rural,0.12557552073554656,Short-Term,13.377657779399122,Intermediate,Medium,1.2,1795.88
Cultivator,Seed Drill Model 41,Brand A,2,Fair,42,Diesel,326,0.9230496945329296,Rural,0.5896811787219534,Short-Term,5.413353995715738,Intermediate,Low,1.1,7066.21
Manure Spreader,Harrow Model 32,Brand D,8,New,172,Diesel,119,0.9882725598468057,Rural,0.029629451860168632,Short-Term,6.1599179876736745,Intermediate,Medium,1.0,745.91
Sprayer,Tractor Model 36,Brand B,12,Fair,216,Hybrid,191,0.12478271785242634,Rural,0.4988599125906159,Short-Term,12.538272667173295,Advanced,Medium,0.9,944.3
Tractor,Plough Model 42,Brand C,6,Fair,280,Diesel,365,0.20711538871573565,Urban,0.8685619821369177,Short-Term,8.240884492497505,Advanced,Medium,1.3,4510.2
Harrow,Plough Model 3,Brand B,11,Good,275,Electric,230,0.6173181596052407,Urban,0.4217110928717953,Short-Term,7.398417140423969,Intermediate,Medium,1.0,1498.5
Manure Spreader,Combine Harvester Model 24,Brand B,11,Fair,62,Electric,263,0.3294045159810949,Rural,0.9947593113083713,Long-Term,6.820506595504829,Basic,Low,1.0,2063.56
Harrow,Seed Drill Model 23,Brand D,10,Good,230,Diesel,360,0.357759224211581,Suburban,0.21818675126085252,Short-Term,5.304962986599478,Basic,High,1.0,1554.32
Tractor,Cultivator Model 26,Brand D,6,Fair,221,Electric,482,0.10774881064145769,Rural,0.5118605848419445,Short-Term,10.438668132114236,Advanced,High,1.3,4152.91
Cultivator,Combine Harvester Model 27,Brand C,3,Poor,142,Hybrid,350,0.47424713140724695,Suburban,0.5431385626011318,Short-Term,8.357344998483018,Basic,Low,1.1,2676.79
Seed Drill,Tractor Model 18,Brand D,2,Good,62,Hybrid,108,0.36883188274690715,Rural,0.6505100292941868,Short-Term,14.57335126940662,Basic,High,1.2,1881.75
Tractor,Combine Harvester Model 21,Brand A,12,Good,254,Diesel,167,0.47196609272306744,Rural,0.3217467318954208,Short-Term,5.777947007074915,Advanced,Medium,1.3,1747.6
Mower,Sprayer Model 44,Brand A,5,Fair,124,Electric,132,0.06875949855822694,Suburban,0.5256032431993372,Short-Term,13.910458101989551,Intermediate,High,0.8,1048.39
Seed Drill,Cultivator Model 46,Brand C,6,Fair,287,Diesel,98,0.03106036065079243,Urban,0.7134734583439346,Short-Term,6.182231299025089,Advanced,Medium,1.2,1065.8
Manure Spreader,Cultivator Model 9,Brand C,8,Good,180,Hybrid,339,0.6058910705467033,Rural,0.22075937840444593,Short-Term,7.109337272691256,Basic,Low,1.0,1917.04
Sprayer,Sprayer Model 10,Brand A,4,New,16,Diesel,273,0.22005816762535846,Urban,0.171523467902571,Long-Term,6.111103247280849,Basic,Medium,0.9,3844.35
Plough,Seed Drill Model 31,Brand D,8,Good,198,Diesel,490,0.40611055593446055,Rural,0.6096023953656123,Short-Term,13.087302088238891,Basic,High,1.0,2877.14
Seed Drill,Cultivator Model 22,Brand C,9,Fair,145,Hybrid,429,0.0052638123626549405,Urban,0.8780239298168412,Long-Term,10.764177126966153,Basic,High,1.2,2556.4
Harrow,Harrow Model 49,Brand D,9,Good,279,Electric,408,0.2552098585382917,Rural,0.647413382525608,Short-Term,10.326519660479423,Basic,Low,1.0,2379.88
Seed Drill,Harrow Model 30,Brand A,8,Good,46,Electric,231,0.9464419115139655,Urban,0.6056911273414969,Long-Term,13.219906796801787,Advanced,Low,1.2,3679.12
Tractor,Mower Model 13,Brand A,8,Good,284,Electric,191,0.34149069739464066,Urban,0.8770576133798338,Short-Term,13.19371869415788,Intermediate,Low,1.3,2487.98
Seed Drill,Seed Drill Model 16,Brand C,13,Good,65,Electric,111,0.9431241674038187,Suburban,0.4174863259392123,Long-Term,10.853051206511903,Intermediate,Medium,1.2,906.08
Harrow,Tractor Model 7,Brand B,10,Fair,267,Electric,264,0.4749093495010338,Urban,0.023991635706614334,Short-Term,8.301439692766763,Intermediate,High,1.0,913.18
Manure Spreader,Sprayer Model 18,Brand D,6,Good,83,Electric,253,0.10756337439451868,Suburban,0.8353642505917837,Short-Term,10.21750652559783,Basic,High,1.0,3240.48
Seed Drill,Mower Model 27,Brand A,5,Good,88,Electric,184,0.3611599001465007,Rural,0.056768935680136856,Short-Term,5.608855930710604,Intermediate,High,1.2,2746.14
Cultivator,Cultivator Model 40,Brand C,11,New,73,Hybrid,187,0.28238615729902017,Urban,0.5478256359318253,Short-Term,9.044627969393636,Intermediate,Low,1.1,2569.81
Seed Drill,Mower Model 25,Brand D,4,Fair,266,Hybrid,294,0.628348446555997,Suburban,0.6462838980718935,Short-Term,13.820770952068072,Intermediate,High,1.2,2294.19
Tractor,Combine Harvester Model 44,Brand D,5,Fair,37,Hybrid,391,0.4698001398776286,Rural,0.9385490176899377,Long-Term,12.813564531435468,Advanced,Low,1.3,5939.6
